Datacenter, Cluster,Primary,Secondary, Access IP,Virtual Server Name,Virtual Server IP, Virtual Server Port, VIP Status, VIP Enable Status, Pool Name, Pool Status,LB Method, Monitor Name, Node IP, Node Port, Node Enabled State, Node Status, iRules
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/w-prod-ext-vip,10.113.62.39,80,GREEN,ENABLED,/Common/w-prod-pool,GREEN,ROUND ROBIN,/Common/w-http-monitor,10.113.62.37,80,UP,ENABLED,/Common/amsprod-redirect  /Common/irule-developercenter-scm-service  /Common/lqeprod-redirect
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/w-prod-ext-vip,10.113.62.39,80,GREEN,ENABLED,/Common/w-prod-pool,GREEN,ROUND ROBIN,/Common/w-http-monitor,10.113.62.38,80,UP,ENABLED,/Common/amsprod-redirect  /Common/irule-developercenter-scm-service  /Common/lqeprod-redirect
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/cpp-ssl-vip,10.113.63.20,443,GREEN,ENABLED,/Common/cpp-pool-ssl,GREEN,ROUND ROBIN,/Common/cpp-https,10.113.62.111,443,UP,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/cpp-ssl-vip,10.113.63.20,443,GREEN,ENABLED,/Common/cpp-pool-ssl,GREEN,ROUND ROBIN,/Common/cpp-https,10.113.62.112,443,UP,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/cpp-ssl-vip,10.113.63.20,443,GREEN,ENABLED,/Common/cpp-pool-ssl,GREEN,ROUND ROBIN,/Common/cpp-https,10.113.62.113,443,UP,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/cpp-ssl-vip,10.113.63.20,443,GREEN,ENABLED,/Common/cpp-pool-ssl,GREEN,ROUND ROBIN,/Common/cpp-https,10.113.62.114,443,UP,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/cpp-ssl-vip,10.113.63.20,443,GREEN,ENABLED,/Common/cpp-pool-ssl,GREEN,ROUND ROBIN,/Common/cpp-https,10.113.62.115,443,UP,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/cpp-ssl-vip,10.113.63.20,443,GREEN,ENABLED,/Common/cpp-pool-ssl,GREEN,ROUND ROBIN,/Common/cpp-https,10.113.62.116,443,UP,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/cpp-ssl-vip,10.113.63.20,443,GREEN,ENABLED,/Common/cpp-pool-ssl,GREEN,ROUND ROBIN,/Common/cpp-https,10.113.62.117,443,UP,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/cpp-ssl-vip,10.113.63.20,443,GREEN,ENABLED,/Common/cpp-pool-ssl,GREEN,ROUND ROBIN,/Common/cpp-https,10.113.62.118,443,UP,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/cpp-ssl-vip,10.113.63.20,443,GREEN,ENABLED,/Common/cpp-pool-ssl,GREEN,ROUND ROBIN,/Common/cpp-https,10.113.62.119,443,UP,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/cpp-ssl-vip,10.113.63.20,443,GREEN,ENABLED,/Common/cpp-pool-ssl,GREEN,ROUND ROBIN,/Common/cpp-https,10.113.62.120,443,UP,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/cpp-vip,10.113.63.20,80,RED,ENABLED,/Common/cpp-pool,RED,ROUND ROBIN,/Common/CPP-http,10.113.62.111,80,DOWN,ENABLED,/Common/http-to-https-redirect
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/cpp-vip,10.113.63.20,80,RED,ENABLED,/Common/cpp-pool,RED,ROUND ROBIN,/Common/CPP-http,10.113.62.112,80,DOWN,ENABLED,/Common/http-to-https-redirect
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/cpp-vip,10.113.63.20,80,RED,ENABLED,/Common/cpp-pool,RED,ROUND ROBIN,/Common/CPP-http,10.113.62.113,80,DOWN,ENABLED,/Common/http-to-https-redirect
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/cpp-vip,10.113.63.20,80,RED,ENABLED,/Common/cpp-pool,RED,ROUND ROBIN,/Common/CPP-http,10.113.62.114,80,DOWN,ENABLED,/Common/http-to-https-redirect
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/cpp-vip,10.113.63.20,80,RED,ENABLED,/Common/cpp-pool,RED,ROUND ROBIN,/Common/CPP-http,10.113.62.115,80,DOWN,ENABLED,/Common/http-to-https-redirect
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/cpp-vip,10.113.63.20,80,RED,ENABLED,/Common/cpp-pool,RED,ROUND ROBIN,/Common/CPP-http,10.113.62.116,80,DOWN,ENABLED,/Common/http-to-https-redirect
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/cpp-vip,10.113.63.20,80,RED,ENABLED,/Common/cpp-pool,RED,ROUND ROBIN,/Common/CPP-http,10.113.62.117,80,DOWN,ENABLED,/Common/http-to-https-redirect
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/cpp-vip,10.113.63.20,80,RED,ENABLED,/Common/cpp-pool,RED,ROUND ROBIN,/Common/CPP-http,10.113.62.118,80,DOWN,ENABLED,/Common/http-to-https-redirect
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/cpp-vip,10.113.63.20,80,RED,ENABLED,/Common/cpp-pool,RED,ROUND ROBIN,/Common/CPP-http,10.113.62.119,80,DOWN,ENABLED,/Common/http-to-https-redirect
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/cpp-vip,10.113.63.20,80,RED,ENABLED,/Common/cpp-pool,RED,ROUND ROBIN,/Common/CPP-http,10.113.62.120,80,DOWN,ENABLED,/Common/http-to-https-redirect
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/ftpsite-https-vip,10.113.63.125,443,GREEN,ENABLED,/Common/ftpsite-https-pool,GREEN,ROUND ROBIN,/Common/ftpsite_custom_https,10.113.63.95,8443,UP,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/ftpsite-int-https-vip,10.113.63.129,443,GREEN,ENABLED,/Common/ftpsite-https-pool,GREEN,ROUND ROBIN,/Common/ftpsite_custom_https,10.113.63.95,8443,UP,ENABLED,
SC9
sc9-tier1-prod-int-1
10.113.72.71
10.113.72.72
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,ucmprod-ssl-vip,10.113.76.188,4458,GREEN,ENABLED,ucmprod_SSL-pool,GREEN,ROUND ROBIN,https,10.113.76.186,4458,UP,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,ucmprod-ssl-vip,10.113.76.188,4458,GREEN,ENABLED,ucmprod_SSL-pool,GREEN,ROUND ROBIN,https,10.113.76.187,4458,UP,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,prodosb-8012-vip,10.113.76.193,8012,GREEN,ENABLED,prodosb-8012-pool,GREEN,ROUND ROBIN,https_custom_osb_8012,10.113.76.64,8012,UP,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,prodosb-8012-vip,10.113.76.193,8012,GREEN,ENABLED,prodosb-8012-pool,GREEN,ROUND ROBIN,https_custom_osb_8012,10.113.76.65,8012,UP,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,prodosb-8012-vip,10.113.76.193,8012,GREEN,ENABLED,prodosb-8012-pool,GREEN,ROUND ROBIN,https_custom_osb_8012,10.113.76.225,8012,UP,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,prodosb-8012-vip,10.113.76.193,8012,GREEN,ENABLED,prodosb-8012-pool,GREEN,ROUND ROBIN,https_custom_osb_8012,10.113.76.226,8012,UP,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,s2-prod-wcm-vip-b.vmware.com,10.113.76.217,8251,GREEN,ENABLED,s2-prod-wcm-pool-b,GREEN,ROUND ROBIN,s2-prod-wcm-custom,10.113.76.215,80,UP,ENABLED,s2-prod-wcm-ha-irule
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,s2-prod-wcm-vip-b.vmware.com,10.113.76.217,8251,GREEN,ENABLED,s2-prod-wcm-pool-b,GREEN,ROUND ROBIN,s2-prod-wcm-custom,10.113.76.216,80,UP,ENABLED,s2-prod-wcm-ha-irule
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,drprodwebsvc-vip,10.113.76.104,7001,GREEN,ENABLED,drprodwebsvc-pool,GREEN,ROUND ROBIN,custom_http,10.113.76.49,7001,UP,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,drprodwebsvc-vip,10.113.76.104,7001,GREEN,ENABLED,drprodwebsvc-pool,GREEN,ROUND ROBIN,custom_http,10.113.76.50,7001,UP,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,flexprodwebsvc-vip,10.113.76.103,80,GREEN,ENABLED,flexprodwebsvc-pool,GREEN,ROUND ROBIN,custom_http,10.113.76.107,80,UP,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,flexprodwebsvc-vip,10.113.76.103,80,GREEN,ENABLED,flexprodwebsvc-pool,GREEN,ROUND ROBIN,custom_http,10.113.76.108,80,UP,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,ora-prod-fmidm-ovd-6501-vip,10.113.76.205,389,GREEN,ENABLED,ora-prod-fmidm-ovd-6501-pool,GREEN,ROUND ROBIN,tcp,10.113.76.194,6501,UP,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,ora-prod-fmidm-ovd-6501-vip,10.113.76.205,389,GREEN,ENABLED,ora-prod-fmidm-ovd-6501-pool,GREEN,ROUND ROBIN,tcp,10.113.76.195,6501,UP,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,ora-prod-fmidm-ovd-6501-vip,10.113.76.205,389,GREEN,ENABLED,ora-prod-fmidm-ovd-6501-pool,GREEN,ROUND ROBIN,tcp,10.113.76.196,6501,UP,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,ora-prod-fmidm-ovd-7501-vip,10.113.76.205,636,RED,ENABLED,ora-prod-fmidm-ovd-7501-pool,RED,ROUND ROBIN,tcp,10.113.76.194,7501,DOWN,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,ora-prod-fmidm-ovd-7501-vip,10.113.76.205,636,RED,ENABLED,ora-prod-fmidm-ovd-7501-pool,RED,ROUND ROBIN,tcp,10.113.76.195,7501,DOWN,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,ora-prod-fmidm-ovd-7501-vip,10.113.76.205,636,RED,ENABLED,ora-prod-fmidm-ovd-7501-pool,RED,ROUND ROBIN,tcp,10.113.76.196,7501,DOWN,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,portal-prod-licn-vip,10.113.76.149,7007,RED,ENABLED,portal-prod-licn-1-pool,RED,LEAST CONNECTION_MEMBER,portal-prod-licn-1-pool-monitor,10.113.76.145,7007,DOWN,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,portal-prod-licn-vip,10.113.76.149,7007,RED,ENABLED,portal-prod-licn-1-pool,RED,LEAST CONNECTION_MEMBER,portal-prod-licn-1-pool-monitor,10.113.76.146,7007,DOWN,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,portal-prod-vpp-vip,10.113.76.158,7037,RED,ENABLED,portal-prod-vpp-pool,RED,ROUND ROBIN,custom_http,10.113.76.67,7037,DOWN,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,portal-prod-vpp-vip,10.113.76.158,7037,RED,ENABLED,portal-prod-vpp-pool,RED,ROUND ROBIN,custom_http,10.113.76.68,7037,DOWN,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,portal-prod-webgate-vip,10.113.76.119,80,GREEN,ENABLED,portal-prod-webgate-pool,GREEN,ROUND ROBIN,custom_http,10.113.76.113,80,UP,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,portal-prod-webgate-vip,10.113.76.119,80,GREEN,ENABLED,portal-prod-webgate-pool,GREEN,ROUND ROBIN,custom_http,10.113.76.116,80,UP,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,portal-prod-webgate-vip,10.113.76.119,80,GREEN,ENABLED,portal-prod-webgate-pool,GREEN,ROUND ROBIN,custom_http,10.113.76.117,80,UP,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,portal-prod-webgate-vip,10.113.76.119,80,GREEN,ENABLED,portal-prod-webgate-pool,GREEN,ROUND ROBIN,custom_http,10.113.76.118,80,UP,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,prod-Account-vip,10.113.76.93,7031,RED,ENABLED,prod-Account-pool,RED,LEAST CONNECTION_MEMBER,prod-account-pool-mon,10.113.76.65,7031,DOWN,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,prod-Account-vip,10.113.76.93,7031,RED,ENABLED,prod-Account-pool,RED,LEAST CONNECTION_MEMBER,prod-account-pool-mon,10.113.76.66,7031,DOWN,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,prod-Beta-vip,10.113.76.94,7025,RED,ENABLED,prod-Beta-pool,RED,ROUND ROBIN,custom_http,10.113.76.67,7025,DOWN,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,prod-Beta-vip,10.113.76.94,7025,RED,ENABLED,prod-Beta-pool,RED,ROUND ROBIN,custom_http,10.113.76.68,7025,DOWN,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,prod-Download-vip,10.113.76.95,7013,RED,ENABLED,prod-Download-pool,RED,ROUND ROBIN,custom_http,10.113.76.69,7013,DOWN,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,prod-Download-vip,10.113.76.95,7013,RED,ENABLED,prod-Download-pool,RED,ROUND ROBIN,custom_http,10.113.76.70,7013,DOWN,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,prod-Eval-vip,10.113.76.96,7027,RED,ENABLED,prod-Eval-pool,RED,LEAST CONNECTION_MEMBER,prod-eval-pool-monitor,10.113.76.71,7027,DOWN,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,prod-Eval-vip,10.113.76.96,7027,RED,ENABLED,prod-Eval-pool,RED,LEAST CONNECTION_MEMBER,prod-eval-pool-monitor,10.113.76.72,7027,DOWN,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,prod-ISV-vip,10.113.76.97,7017,RED,ENABLED,prod-ISV-pool,RED,LEAST CONNECTION_MEMBER,prod-isv-pool-monitor,10.113.76.73,7017,DOWN,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,prod-ISV-vip,10.113.76.97,7017,RED,ENABLED,prod-ISV-pool,RED,LEAST CONNECTION_MEMBER,prod-isv-pool-monitor,10.113.76.74,7017,DOWN,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,prod-License-vip,10.113.76.98,7011,RED,ENABLED,prod-License-pool,RED,LEAST CONNECTION_MEMBER,prod-license-pool-monitor,10.113.76.75,7011,DOWN,ENABLED,license-portal-throttle
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,prod-License-vip,10.113.76.98,7011,RED,ENABLED,prod-License-pool,RED,LEAST CONNECTION_MEMBER,prod-license-pool-monitor,10.113.76.76,7011,DOWN,ENABLED,license-portal-throttle
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,prod-OEM-vip,10.113.76.99,7015,RED,ENABLED,prod-OEM-pool,RED,LEAST CONNECTION_MEMBER,prod-oem-pool-monitor,10.113.76.77,7015,DOWN,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,prod-OEM-vip,10.113.76.99,7015,RED,ENABLED,prod-OEM-pool,RED,LEAST CONNECTION_MEMBER,prod-oem-pool-monitor,10.113.76.78,7015,DOWN,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,prod-Support-vip,10.113.76.100,7019,RED,ENABLED,prod-Support-pool,RED,LEAST CONNECTION_MEMBER,prod-support-pool-monitor,10.113.76.79,7019,DOWN,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,prod-Support-vip,10.113.76.100,7019,RED,ENABLED,prod-Support-pool,RED,LEAST CONNECTION_MEMBER,prod-support-pool-monitor,10.113.76.80,7019,DOWN,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,prod-Upgrade-vip,10.113.76.101,7035,RED,ENABLED,prod-Upgrade-pool,RED,LEAST CONNECTION_MEMBER,prod-upgrade-pool-monitor,10.113.76.81,7035,DOWN,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,prod-Upgrade-vip,10.113.76.101,7035,RED,ENABLED,prod-Upgrade-pool,RED,LEAST CONNECTION_MEMBER,prod-upgrade-pool-monitor,10.113.76.111,7035,DOWN,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,prod-Utility-vip,10.113.76.102,7033,RED,ENABLED,prod-Utility-pool,RED,LEAST CONNECTION_MEMBER,prod-utility-pool-monitor,10.113.76.82,7033,DOWN,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,prod-Utility-vip,10.113.76.102,7033,RED,ENABLED,prod-Utility-pool,RED,LEAST CONNECTION_MEMBER,prod-utility-pool-monitor,10.113.76.83,7033,DOWN,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,prod-betan-vip,10.113.76.130,7003,RED,ENABLED,prod-betan-pool,RED,LEAST CONNECTION_MEMBER,prod-betan-pool-monitor,10.113.76.128,7003,DOWN,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,prod-betan-vip,10.113.76.130,7003,RED,ENABLED,prod-betan-pool,RED,LEAST CONNECTION_MEMBER,prod-betan-pool-monitor,10.113.76.129,7003,DOWN,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,prod-s3p3-vip,10.113.76.120,7005,RED,ENABLED,portal-prod-s3p3-pool,RED,LEAST CONNECTION_MEMBER,portal-prod-s3p3-pool-monitor,10.113.76.138,7005,DOWN,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,prod-s3p3-vip,10.113.76.120,7005,RED,ENABLED,portal-prod-s3p3-pool,RED,LEAST CONNECTION_MEMBER,portal-prod-s3p3-pool-monitor,10.113.76.139,7005,DOWN,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,prodidm-vip,10.113.76.62,7780,GREEN,ENABLED,prodidm-pool,GREEN,ROUND ROBIN,custom_http,10.113.76.54,7780,UP,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,prodidm-vip,10.113.76.62,7780,GREEN,ENABLED,prodidm-pool,GREEN,ROUND ROBIN,custom_http,10.113.76.55,7780,UP,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,prodidm-vip,10.113.76.62,7780,GREEN,ENABLED,prodidm-pool,GREEN,ROUND ROBIN,http,10.113.76.63,7780,DOWN,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,prodidm-vip,10.113.76.62,7780,GREEN,ENABLED,prodidm-pool,GREEN,ROUND ROBIN,custom_http,10.113.76.206,7780,UP,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,prodosb-8011-vip,10.113.76.193,8011,GREEN,ENABLED,prodosb-8011-pool,GREEN,ROUND ROBIN,custom_http,10.113.76.64,8011,UP,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,prodosb-8011-vip,10.113.76.193,8011,GREEN,ENABLED,prodosb-8011-pool,GREEN,ROUND ROBIN,custom_http,10.113.76.65,8011,UP,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,prodosb-8011-vip,10.113.76.193,8011,GREEN,ENABLED,prodosb-8011-pool,GREEN,ROUND ROBIN,custom_http,10.113.76.225,8011,UP,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,prodosb-8011-vip,10.113.76.193,8011,GREEN,ENABLED,prodosb-8011-pool,GREEN,ROUND ROBIN,custom_http,10.113.76.226,8011,UP,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,prodosb-vip,10.113.76.193,7777,RED,ENABLED,prodosb-pool,RED,ROUND ROBIN,custom_http,10.113.76.191,7777,DOWN,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,prodosb-vip,10.113.76.193,7777,RED,ENABLED,prodosb-pool,RED,ROUND ROBIN,custom_http,10.113.76.192,7777,DOWN,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,prodsoa-7777-vip,10.113.76.61,7777,GREEN,ENABLED,prodsoa-pool,RED,ROUND ROBIN,custom_http,10.113.76.91,7777,DOWN,ENABLED,Updated_new_prodsoa-irule-HZ956803
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,prodsoa-7777-vip,10.113.76.61,7777,GREEN,ENABLED,prodsoa-pool,RED,ROUND ROBIN,custom_http,10.113.76.92,7777,DOWN,ENABLED,Updated_new_prodsoa-irule-HZ956803
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,prodsoa-vip,10.113.76.61,80,RED,ENABLED,prodsoa-pool,RED,ROUND ROBIN,custom_http,10.113.76.91,7777,DOWN,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,prodsoa-vip,10.113.76.61,80,RED,ENABLED,prodsoa-pool,RED,ROUND ROBIN,custom_http,10.113.76.92,7777,DOWN,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,s2-prod-accessws-vip.vmware.com,10.113.76.157,8231,RED,ENABLED,s2-prod-accessws-pool,RED,ROUND ROBIN,custom_http,10.113.76.165,8231,DOWN,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,s2-prod-accessws-vip.vmware.com,10.113.76.157,8231,RED,ENABLED,s2-prod-accessws-pool,RED,ROUND ROBIN,custom_http,10.113.76.166,8231,DOWN,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,s2-prod-admn-vip.vmware.com,10.113.76.243,8001,RED,ENABLED,s2-prod-admn-pool,RED,ROUND ROBIN,custom_http,10.113.76.240,8001,DOWN,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,s2-prod-admn-vip.vmware.com,10.113.76.243,8001,RED,ENABLED,s2-prod-admn-pool,RED,ROUND ROBIN,custom_http,10.113.76.241,8001,DOWN,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,s2-prod-admn2-vip.vmware.com,10.113.76.156,8211,RED,ENABLED,s2-prod-admn2-pool,RED,ROUND ROBIN,custom_http,10.113.76.240,8211,DOWN,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,s2-prod-admn2-vip.vmware.com,10.113.76.156,8211,RED,ENABLED,s2-prod-admn2-pool,RED,ROUND ROBIN,custom_http,10.113.76.241,8211,DOWN,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,s2-prod-dload-vip,10.113.76.237,8131,RED,ENABLED,s2-prod-dload-pool,RED,ROUND ROBIN,custom_http,10.113.76.230,8131,DOWN,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,s2-prod-dload-vip,10.113.76.237,8131,RED,ENABLED,s2-prod-dload-pool,RED,ROUND ROBIN,custom_http,10.113.76.231,8131,DOWN,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,s2-prod-eval-vip,10.113.76.238,8151,RED,ENABLED,s2-prod-eval-pool,RED,ROUND ROBIN,custom_http,10.113.76.230,8151,DOWN,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,s2-prod-eval-vip,10.113.76.238,8151,RED,ENABLED,s2-prod-eval-pool,RED,ROUND ROBIN,custom_http,10.113.76.231,8151,DOWN,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,s2-prod-offpm-8021-vip,10.113.76.46,8021,GREEN,ENABLED,s2-prod-offpm-8021-pool,GREEN,ROUND ROBIN,custom_http,10.113.76.84,8021,UP,ENABLED,
SC9,sc9-tier1-prod-int-1,10.113.72.71,10.113.72.72,10.113.76.13,s2-prod-offpm-8021-vip,10.113.76.46,8021,GREEN,ENABLED,s2-prod-offpm-8021-pool,GREEN,ROUND ROBIN,custom_http,10.113.76.167,8021,UP,ENABLED,
